Date,Close,High,Low,Open,Volume,RSI,MACD,BB_High,BB_Low,SMA_20,SMA_50,EMA_20,Daily_Return,Volatility,Target
2015-04-21,28.19355010986328,28.48012712747022,28.140231957606513,28.457913773045995,129740400,53.165996343028105,0.0859061997246009,28.518387425285397,27.373526942390384,27.94595718383789,28.10872886657715,28.02850604940736,-0.0054074494487751,0.0124868813248807,28.57343101501465
2015-04-22,28.57343101501465,28.6289694851199,28.062478106986084,28.211320800092256,150618000,57.75794054402578,0.1198768177749229,28.5972247997984,27.337565620733823,27.967395210266112,28.14827236175537,28.080429486039417,0.0134740358582394,0.0128010906095937,28.80668830871582
2015-04-23,28.80668830871582,28.97330369035088,28.46679320136418,28.50233862966466,183083600,60.3299386279416,0.1637332762261216,28.71236138150056,27.36216311648528,28.03726224899292,28.182261848449706,28.14962812726383,0.0081634331410394,0.0111957504855188,28.942211151123047
2015-04-24,28.942211151123047,29.019966375616807,28.70894886744142,28.988864963779235,178103600,61.78577500249873,0.2070387820853163,28.85493287439781,27.353773218436665,28.10435304641724,28.206254615783692,28.22514296507972,0.0047045616960497,0.0111600614693875,29.46871566772461
2015-04-27,29.46871566772461,29.57535198830014,29.13548479297552,29.39318414966676,387816800,66.87223987229768,0.2806085411958037,29.09603973570732,27.32149184998604,28.20876579284668,28.23375736236572,28.34362209728538,0.0181915788621813,0.0114068335581178,29.00440788269043
2015-04-28,29.00440788269043,29.888579310474817,28.784477727247477,29.870809984413903,475696000,59.36761262821853,0.2980120500551919,29.204804290114172,27.30580953282284,28.255306911468505,28.249219245910645,28.40657505468129,-0.0157559559184559,0.0110089783732904,28.577871322631836
2015-04-29,28.577871322631836,29.233224506626065,28.502339826670195,28.91554612607042,253544400,53.435023884598166,0.2742254205807448,29.217781341913668,27.386359130498445,28.302070236206056,28.25281810760498,28.422893904999224,-0.0147059220027431,0.0109571813095298,27.802555084228516
2015-04-30,27.802555084228516,28.577871557806247,27.67592745562184,28.577871557806247,332781600,44.69250368400022,0.1906155075804925,29.20098944743583,27.42314499775459,28.312067222595218,28.236956367492677,28.363797897076022,-0.0271299506408414,0.0127125053230785,28.646739959716797
2015-05-01,28.646739959716797,28.908883280787258,27.835879715578056,28.013601789062115,234050400,53.59512007449533,0.1902792922194685,29.225068997908203,27.479707384538088,28.352388191223145,28.239177894592284,28.390751412346862,0.0303635717268,0.0142821750978795,28.59120750427246
2015-05-04,28.59120750427246,29.006637620531052,28.49345924162338,28.76893131001627,203953200,52.99085350366021,0.1834175111778684,29.245639311618618,27.489128220730016,28.367383766174317,28.23562343597412,28.409846732637018,-0.0019385261821214,0.0138713577635406,27.94696044921875
2015-05-05,27.94696044921875,28.535666910420105,27.942516422209852,28.46902006448425,197085600,46.44808726982582,0.1245583163839789,29.2475029682489,27.482599380078735,28.365051174163817,28.203633384704588,28.365753416516384,-0.0225330481392728,0.0146189240262133,27.771453857421875
2015-05-06,27.771453857421875,28.15800109012273,27.4048996580972,28.115791315351583,288564000,44.824406269219054,0.0630235687937563,29.25640341953712,27.46059181972069,28.358497619628903,28.171820945739743,28.309143110759585,-0.0062799885560285,0.0146701406535221,27.94323348999023
2015-05-07,27.94323348999023,28.126160542069265,27.66661076578918,27.83392215617779,175763600,46.78518397197471,0.0277975854587921,29.260168944475183,27.439570130231846,28.349869537353516,28.15846164703369,28.274288811222213,0.0061854749646983,0.0146330394468915,28.469707489013672
2015-05-08,28.469707489013672,28.469707489013672,28.13285340500592,28.26000999669395,222201600,52.371646087790175,0.041880024814084,29.271712951926336,27.451421088906184,28.36156702041626,28.148389625549317,28.292902899096728,0.0188408402775588,0.0152186757138296,28.179689407348633
2015-05-11,28.179689407348633,28.456310328431748,28.025762439836637,28.418386835617703,168143200,49.30124566779429,0.0293006642352438,29.271707637896657,27.451373760113594,28.36154069900513,28.141225700378417,28.28211920189468,-0.0101869006478888,0.0153993653248721,28.07931137084961
2015-05-12,28.07931137084961,28.304622800272487,27.84507476175054,28.01907832189072,192640000,48.246939218032594,0.0111037644116116,29.271398828485538,27.45380945398517,28.36260414123535,28.12925506591797,28.262801804249776,-0.0035620703638006,0.0153885785299089,28.11054039001465
2015-05-13,28.11054039001465,28.37377700358928,28.07930907162268,28.141771708406623,138776800,48.61510950632999,-0.000788400752274,29.27135263108884,27.448442977431665,28.359897804260253,28.11670928955078,28.248299109977417,0.0011121718318725,0.0153667455619385,28.76639938354492
2015-05-14,28.76639938354492,28.76639938354492,28.36708443215777,28.422854885946716,180814000,55.736930345354,0.0422225964038176,29.311355553399423,27.482164801825185,28.396760177612304,28.12092430114746,28.297646941112244,0.0233314260213668,0.0161690348442538,28.72624397277832
2015-05-15,28.72624397277832,28.88686313904668,28.601318711004723,28.793169192716487,152832000,55.23219215376332,0.0722362212780218,29.316081221698735,27.5786939781914,28.447387599945067,28.133799781799315,28.338469409340014,-0.0013959136919153,0.0159104122967523,29.04302215576172
2015-05-18,29.04302215576172,29.161255245868418,28.634782024202263,28.63924461362847,203531600,58.43031900923227,0.1201980192234017,29.387026119707972,27.57736787748441,28.48219699859619,28.1521667098999,28.405575178786208,0.0110274835541877,0.0152999194373895,29.01624870300293
2015-05-19,29.01624870300293,29.196944399824076,28.920321767728332,29.154558317071896,178532800,58.05284490151794,0.1542693744394689,29.44654709709589,27.600116759410454,28.523331928253175,28.167598915100097,28.46373888132273,-0.00092185491631,0.0152287472777353,29.014019012451172
2015-05-20,29.014019012451172,29.219253864567587,28.853399840541243,29.000634648785045,145819600,58.01922892303173,0.1790275335597293,29.49300991772312,27.59771273852688,28.545361328125,28.19467170715332,28.516150034272965,-7.68428260516929e-05,0.0149695159086694,29.31072425842285
2015-05-21,29.31072425842285,29.36426512807288,28.962717115594927,29.016257985244955,158921600,61.23597260370094,0.2200535464116946,29.570060525226385,27.57106572599432,28.570563125610352,28.2377645111084,28.591828370345304,0.0102262718530772,0.015029388211995,29.56726455688477
2015-05-22,29.56726455688477,29.66319151483739,29.31295140420748,29.35757049383677,182384000,63.81751626624778,0.2701534544047952,29.681698396872296,27.521933194924586,28.60181579589844,28.27616886138916,28.68473216447831,0.0087524380564631,0.0151093014086266,28.915868759155273
2015-05-26,28.915868759155273,29.649809963330227,28.804327832413943,29.580655133384035,282790400,53.98628205340902,0.2543636496870078,29.59029982550142,27.558047075438523,28.57417345046997,28.305366287231447,28.70674626895722,-0.0220309794460785,0.0153995347276359,29.455724716186523
2015-05-27,29.455724716186523,29.50480299340374,29.0117940322109,29.076486268201553,183332800,59.54818927517745,0.2821594214839749,29.668598487504063,27.524880096785488,28.596739292144775,28.33931827545166,28.778080761310413,0.0186698854365328,0.0155669042310985,29.397716522216797
2015-05-28,29.397716522216797,29.435640016117567,29.246022546613716,29.415563472986182,122933200,58.72676296915962,0.2960938093104097,29.76485283119185,27.5106102730562,28.637731552124023,28.362824211120607,28.837096094894704,-0.0019693351471963,0.0151503698134834,29.06310272216797
2015-05-29,29.06310272216797,29.324108074389464,28.978330531136447,29.275029795787933,203538000,54.091560152095965,0.2769439375544564,29.77369730793068,27.62782056011131,28.700758934020996,28.373283920288085,28.85862132890505,-0.0113823058262347,0.0139439824615198,29.12110710144043
2015-06-01,29.12110710144043,29.31072806091987,29.011799158834535,29.063107038097694,128451200,54.75817413841038,0.2634115504790237,29.812457722369658,27.6364968598447,28.724477291107178,28.389213523864747,28.88362080752144,0.001995808218653,0.0122843670962111,28.991714477539062
2015-06-02,28.991714477539062,29.147871068876174,28.848942250608214,28.96940493422302,134670400,52.91242377374701,0.239485493165926,29.83666944754281,27.652335831998208,28.74450263977051,28.409664306640625,28.893915753354396,-0.00444325909213,0.0123274474902939,29.027406692504883
2015-06-03,29.027406692504883,29.210335427396807,28.978328417483077,29.147872787179708,123934000,53.37924646353375,0.2208580694772592,29.83290734090995,27.76414256295968,28.798524951934816,28.42500862121582,28.906629523168203,0.0012311177730959,0.0110415335159223,28.85786247253418
2015-06-04,28.85786247253418,29.13002254734294,28.75747634093119,28.906940742021543,153800400,50.80276432243035,0.1902221379915829,29.773645725579904,27.93204503980095,28.85284538269043,28.4392724609375,28.901984927449902,-0.0058408324852002,0.0110247164408212,28.699478149414062
2015-06-05,28.699478149414062,28.931485175657727,28.63478591176388,28.889099080250205,142507200,48.45008296815738,0.1514172070574204,29.716114915705987,28.065200315617258,28.89065761566162,28.465075073242183,28.882698136683143,-0.0054884287868119,0.0110990204734249,28.509859085083008
2015-06-08,28.509859085083008,28.824405288183716,28.293469433641413,28.75524706027214,210699200,45.72023352108554,0.1041626240477491,29.714203590820443,28.071126800109734,28.89266519546509,28.483264350891112,28.847188937708133,-0.0066070561751634,0.0104323483164375,28.425085067749023
2015-06-09,28.425085067749023,28.572319885753103,28.02353881333458,28.26446588519156,224301600,44.512715262402104,0.0591901644773749,29.690035281007372,28.11983467596285,28.90493497848511,28.50415683746338,28.80698783381894,-0.0029734982933794,0.0101787972638828,28.75078582763672
2015-06-10,28.75078582763672,28.853401557823258,28.521010125158224,28.536625784357813,156349200,49.97884202036763,0.0492626266913163,29.63154205507002,28.245475347578903,28.938508701324466,28.517700843811035,28.80163517322001,0.0114582158368712,0.0104160083089673,28.686092376708984
2015-06-11,28.686092376708984,29.040791677792328,28.66155323867411,28.81770984255118,141563600,48.947406366899735,0.0357625126630871,29.561103716865343,28.373468884453015,28.96728630065918,28.538570594787597,28.79063093259564,-0.00225014548526,0.0104451667902711,28.36931610107422
2015-06-12,28.36931610107422,28.628091842543252,28.35593173581869,28.596860522294136,147544800,44.14344818913829,-0.0004919520838875,29.591237179760995,28.303627093310297,28.94743213653565,28.553904609680178,28.75050516696328,-0.0110428521066872,0.0093603233166989,28.313547134399418
2015-06-15,28.313547134399418,28.38493325615415,28.04361830832747,28.130620091029197,175955600,43.33704276785126,-0.0333396474228564,29.62203750152917,28.231557087704225,28.926797294616694,28.563369140625,28.708889606169887,-0.0019658199188202,0.0093635705522633,28.465238571166992
2015-06-16,28.465238571166992,28.52100902357993,28.19084889840366,28.33808200774466,125976400,46.21510801755869,-0.0465943408673936,29.618967234995264,28.17684899577866,28.89790811538696,28.56684799194336,28.68568448836089,0.0053575567924259,0.0090716852599726,28.3983154296875
2015-06-17,28.3983154296875,28.527701587513736,28.273388457264044,28.49200938252072,131672400,45.1261047467662,-0.0617866807397682,29.617494969230417,28.116527934211963,28.86701145172119,28.574942054748536,28.658315731982636,-0.0023510479742572,0.0090769542178984,28.5277042388916
2015-06-18,28.5277042388916,28.62362949532071,28.380471113895364,28.382702408783295,141628800,47.69244768253809,-0.0626637749968317,29.60398680179737,28.081404624289057,28.842695713043213,28.587445640563963,28.645876429243224,0.004556214241808,0.0091614628327869,28.242156982421875
2015-06-19,28.242156982421875,28.51431706464247,28.1975413009342,28.489777929230502,218867600,42.921647346297526,-0.0854155385348853,29.561578796212792,28.016955902273537,28.789267349243165,28.58997287750244,28.60742664232055,-0.0100094719883011,0.0089949653865349,28.467470169067383
2015-06-22,28.467470169067383,28.567856303688377,28.349237081009143,28.440699738911512,136157200,47.39337524331754,-0.084293896348992,29.429996142024976,28.03855911767961,28.734277629852297,28.594607124328615,28.594097355341543,0.0079779029195874,0.0089486142162321,28.33808326721191
2015-06-23,28.33808326721191,28.467471131035477,28.304620653881106,28.438471107204354,121075600,45.20328349732841,-0.0927759649114889,29.416362907811035,27.99441380269922,28.705388355255128,28.597764472961423,28.5697148973034,-0.0045450790353708,0.0076308561386502,28.579011917114254
2015-06-24,28.579011917114254,28.956020735183053,28.358161393253585,28.378237939977645,221123600,49.85051162775375,-0.0791448047911913,29.284763619392404,28.038341811210625,28.66155271530151,28.60818386077881,28.570600333147667,0.0085019388090057,0.0065089668673545,28.442928314208984
2015-06-25,28.442928314208984,28.82216667760684,28.442928314208984,28.746319685718863,127752400,47.40502189654482,-0.0784188578655538,29.143386266243088,28.084240343559156,28.61381330490112,28.613749084472655,28.558441026328136,-0.004761662275097,0.0065496210742139,28.275617599487305
2015-06-26,28.275617599487305,28.55223854954749,28.222078445083824,28.480852443016506,176267200,44.51372430724123,-0.0903031575128316,29.081143365048828,28.067734732485352,28.57443904876709,28.618678398132325,28.53150532774091,-0.0058823308512189,0.0062260320992417,27.780378341674805
2015-06-29,27.780378341674805,28.21315761039988,27.769225272035214,27.987844499138156,196645600,37.268017922854,-0.1380913882584131,29.059771162936492,27.955034058621123,28.507402610778808,28.62001205444336,28.459969102016892,-0.017514710547701,0.0071355855635606,27.98115348815918
2015-06-30,27.98115348815918,28.13508049264948,27.85399691548697,28.012384807623985,177482800,41.4303703407519,-0.1579423677468447,29.00766918114088,27.906079941478747,28.456874561309817,28.612698440551757,28.41436742910193,0.0072272286581203,0.0074249646733744,28.242156982421875
2015-07-01,28.242156982421875,28.3180056833259,28.106076941311574,28.309082206632535,120955200,46.408506304143586,-0.1508744248664335,28.908863424256236,27.926360727355092,28.417612075805664,28.613670578002928,28.397966373693297,0.0093278318341358,0.0078067542462261,28.206466674804688
2015-07-02,28.206466674804688,28.26223713140499,28.057000557611623,28.20423537998648,108844000,45.834814811257495,-0.1464645861818247,28.840275320979657,27.929809250858725,28.38504228591919,28.60633129119873,28.37972824627656,-0.0012637245674755,0.0077346642029361,28.10831069946289
2015-07-06,28.10831069946289,28.15962026945185,27.851766253476693,27.87184450329126,112241600,44.21594880677459,-0.1491705785652293,28.80189674747742,27.909071079365837,28.35548391342163,28.59236373901367,28.353878878065704,-0.0034799103508229,0.0076877535384698,28.039155960083008
2015-07-07,28.039155960083008,28.14177339838751,27.6108375498816,28.083771645613904,187787200,43.06196644751984,-0.1551073258410511,28.79272542778166,27.8711720865616,28.33194875717163,28.574302635192872,28.323905184958,-0.0024602951105562,0.0075841345237643,27.3431396484375
2015-07-08,27.3431396484375,27.804918965307255,27.336447465899855,27.769226757780043,243046400,33.56663414065454,-0.213513687446639,28.905882454796224,27.649820517615883,28.277851486206053,28.531791114807127,28.23049871254919,-0.024823012241751,0.0092939401623867,26.785436630249023
2015-07-09,26.785436630249023,27.67553270092832,26.595817405444773,27.628685718469345,314380000,28.20070912383724,-0.3013295826062574,29.04936788743491,27.30980016523843,28.17958402633667,28.4874116897583,28.09287344460852,-0.0203964513716824,0.0096089074966843,27.50152015686035
2015-07-10,27.50152015686035,27.628676696865487,27.039740964001833,27.20259140392783,245418000,41.19852538589351,-0.3095737823024223,29.00530503651206,27.23540579417642,28.12035541534424,28.46588466644287,28.036553969936765,0.0267340621135385,0.0117523506725893,28.03246307373047
2015-07-13,28.03246307373047,28.054770915935904,27.73353254184397,27.891920434075615,165762000,48.624823770043974,-0.2701505860484943,28.981664152132765,27.225361375821336,28.10351276397705,28.47048282623291,28.036164360061147,0.0193059479563959,0.0124664269552245,28.021312713623047
2015-07-14,28.021312713623047,28.190855404641713,27.89415612085393,28.117237981991295,127072400,48.48633031854968,-0.2370743147350573,28.962299195705253,27.215502890171212,28.088901042938232,28.457974281311035,28.034749915200894,-0.0003977659786118,0.0124618068977493,28.291231155395508
2015-07-15,28.291231155395508,28.364848550968272,28.014610225885033,28.045841538798527,134596800,52.046875158831725,-0.1869262000918574,28.941817208260787,27.21858413603853,28.080200672149655,28.451974754333495,28.059176736579893,0.0096326123094596,0.0126024421495382,28.668243408203125
2015-07-16,28.668243408203125,28.681631176702723,28.40946938252491,28.49647115600096,144889600,56.56295709345112,-0.1154311020694613,28.982839296063464,27.204554846087415,28.09369707107544,28.466400413513185,28.117183164891777,0.0133261168712242,0.0129464977096351,28.915868759155273
2015-07-17,28.915868759155273,28.915868759155273,28.623632075726423,28.795406056016574,184658800,59.275783239899425,-0.038347380727302,29.05469331310284,27.171517281074408,28.113105297088623,28.48928871154785,28.19324855287733,0.0086376185462864,0.0130447177376326,29.462419509887695
2015-07-20,29.462419509887695,29.663191799310432,29.156795081997483,29.217028130407765,235600800,64.53986018627006,0.0660823455191632,29.28429700685156,27.063939840072265,28.174118423461913,28.5196724319458,28.314122111486153,0.018901412068395,0.0133862625674785,29.167943954467773
2015-07-21,29.167943954467773,29.652031028831782,29.072020418957113,29.63641707363706,307025600,60.03696675703712,0.1236565044477799,29.395698744192295,27.02258548127157,28.209142112731932,28.533637161254884,28.395438559126216,-0.0099949549398377,0.0135800082393792,27.93430519104004
2015-07-22,27.93430519104004,27.9967678270227,27.213750178573314,27.213750178573314,461802400,45.663631988749366,0.0689453429423707,29.379779885965757,26.998126531880924,28.18895320892334,28.52872947692871,28.351521055605087,-0.0422943339905441,0.0167005344735575,27.92091941833496
2015-07-23,27.92091941833496,28.35146566635156,27.898609876341503,28.15292299685926,203998000,45.53624176365108,0.0242269599751381,29.338282309099135,26.973814858869616,28.156048583984376,28.52556163787842,28.31051134216044,-0.0004791876015363,0.0165635584420658,27.773685455322266
2015-07-24,27.773685455322266,28.050306424266896,27.639836709186422,27.95661247216972,168649200,44.07960071444556,-0.0228300603104614,29.30832588850155,26.936846993578527,28.12258644104004,28.51882453918457,28.25938502920614,-0.0052732490935097,0.0165700138657315,27.387758255004883
2015-07-27,27.387758255004883,27.57514789594571,27.24275641260931,27.459144379653896,177822000,40.4289530048969,-0.0902241399292194,29.30351215914545,26.85287478848639,28.07819347381592,28.49125171661377,28.176372899623992,-0.0138954263357737,0.0167882336712028,27.523826599121097
2015-07-28,27.523826599121097,27.642061360135735,27.338670034091773,27.523826599121097,134472400,42.24512638250519,-0.1311431191320338,29.30813434799426,26.82259742538221,28.06536588668823,28.467203369140623,28.11422559508015,0.0049682176558334,0.0164049104008093,27.43683624267578
2015-07-29,27.43683624267578,27.550608462679147,27.2762170384309,27.472530155609952,148046800,41.376614588657255,-0.1686470415956122,29.3105894897117,26.765710559116425,28.038150024414065,28.435079650878905,28.049712287893065,-0.0031605473218645,0.0163170956254579,27.298521041870117
2015-07-30,27.298521041870117,27.343136721998896,27.15128623388277,27.287366270848377,134513200,39.96955683360898,-0.2071422442556105,29.299128822858076,26.682807631914873,27.990968227386475,28.40072509765625,27.978170228814253,-0.0050412226680321,0.0161607663148981,27.059831619262695
2015-07-31,27.059831619262695,27.358760509299714,26.972829825775527,27.34983703022672,171540000,37.59370143980227,-0.2539824596045683,29.298279865561156,26.568993083657595,27.933636474609376,28.36164134979248,27.890709369427356,-0.0087436759757542,0.0162395988841344,26.421812057495117
2015-08-03,26.421812057495117,27.343139387606957,26.216575483749125,27.10444190149192,279904000,32.1009055777032,-0.3386823943966988,29.36087669309026,26.337746391931713,27.849311542510986,28.303863105773925,27.75081433027679,-0.0235781053904784,0.016945946368355,25.5740966796875
2015-08-04,25.5740966796875,26.2567264234046,25.264013122771622,26.194263793519244,496554400,26.550213465027554,-0.4688071324846241,29.52943773599333,25.922679420989095,27.726058578491212,28.223999748229986,27.54350781085844,-0.032083922781789,0.0181524379107473,25.743642807006836
2015-08-05,25.743642807006836,26.198729931797953,25.007472107672537,25.19709131750736,397250400,29.187529040145805,-0.5518891349897537,29.64189473976215,25.6502727330772,27.646083736419676,28.16055522918701,27.37209203897081,0.0066296037526909,0.0176484102373447,25.799665451049805
2015-08-06,25.799665451049805,26.10667156042228,25.57333416463095,25.98790328524178,211612000,30.08089181659598,-0.6062234942938787,29.71982450404077,25.47376585087867,27.59679517745972,28.087434043884276,27.222337080595,0.0021761739184682,0.0171835729169061,25.88705825805664
2015-08-07,25.88705825805664,26.05064586175011,25.6584856014657,25.676413337974065,154681600,31.532008915388488,-0.6349131131977721,29.766408335193837,25.265735829845227,27.516072082519532,28.017220878601073,27.09516763416602,0.0033873620250095,0.0158925471175568,26.82824325561523
2015-08-10,26.82824325561523,26.888747227754624,26.113390594310268,26.113390594310268,219806400,44.81538790801015,-0.5750749730671139,29.712141562712205,25.199580620515334,27.45586109161377,27.97252368927002,27.069746258493662,0.0363573561806958,0.01752043577718,25.432159423828125
2015-08-11,25.432159423828125,26.483149749258953,25.396305650916187,26.400235228019607,388331200,34.21244774647538,-0.6330081891977137,29.730335829949183,24.922471024298865,27.326403427124024,27.898744735717777,26.913785572678076,-0.0520378400659872,0.0207687134352598,25.824310302734375
2015-08-12,25.824310302734375,25.86464685099552,24.56715654322537,25.21702239424032,404870000,38.60633670355928,-0.6399010013622437,29.649097501545317,24.75701726743662,27.203057384490968,27.83539665222168,26.810026002155176,0.0154194880729958,0.0210166794455014,25.80414581298828
2015-08-13,25.80414581298828,26.084260288357925,25.667449812233247,26.00358718267682,194143200,38.464077818269224,-0.6396175969539435,29.48124020686523,24.638464802595216,27.059852504730223,27.770931434631347,26.71422787135533,-0.0007808336218744,0.0206257001414995,25.98565673828125
2015-08-14,25.98565673828125,26.064088441275725,25.54867888610996,25.61814672166465,171718000,40.58637914234889,-0.6176269630271598,29.21965433281908,24.607029474553965,26.91334190368652,27.71348731994629,26.64484013289757,0.007034176857023,0.0205727678538452,26.25457763671875
2015-08-17,26.25457763671875,26.364382062751933,25.882584689793102,26.003594381816495,163538800,43.68527353959696,-0.5719069706105664,28.753801945828783,24.75209767422737,26.75294981002808,27.66458930969238,26.60767227054609,0.0103488205491968,0.0201312261280103,26.106664657592773
2015-08-18,26.106664657592773,26.31731125428901,25.996860280662577,26.09097831803132,138242800,42.37606802033362,-0.5413683313470941,28.28119263340579,24.91857905696286,26.599885845184325,27.61652542114258,26.55995725331608,-0.0056337977008287,0.0201041705764185,25.77277374267578
