Date,Close,High,Low,Open,Volume,RSI,MACD,BB_High,BB_Low,SMA_20,SMA_50,EMA_20,Daily_Return,Volatility
2015-03-30,28.073585510253903,28.08024985525264,27.54708022165996,27.55818859325754,188398800,52.96647789792329,0.06284137446959548,28.822330424315513,27.112458088868078,27.967394256591795,27.31413578033447,27.90596903958996,0.025314576614390294,0.014064180674843186
2015-03-31,27.64260482788086,28.100241236455535,27.62705412549918,28.011379353603317,168362400,48.34979196400409,0.038774855568096456,28.700861632621134,27.124404442513146,27.91263303756714,27.397917366027833,27.880830637913586,-0.015351821811846134,0.014401142114014956
2015-04-01,27.602615356445312,27.795889812565672,27.347138094649253,27.7292429808278,162485600,47.93231722283293,0.016287398814878173,28.60575793608367,27.124204794324044,27.864981365203857,27.4688171005249,27.85428034054203,-0.001446660750119011,0.01436223348217507
2015-04-02,27.840320587158203,27.893637036917603,27.589287345262463,27.77589576687005,128880400,50.659515787140414,0.017445650260938805,28.586920857642912,27.11882693746207,27.85287389755249,27.540797882080078,27.852948407210405,0.008611692321299769,0.014081613291254402
2015-04-06,28.291296005249023,28.32684143925686,27.620392039897094,27.65149344720416,148776000,55.42928062585421,0.05412954841810702,28.611014790148438,27.111395030408204,27.86120491027832,27.609185104370116,27.89476490788044,0.0161986431398653,0.01455811617611108
2015-04-07,27.99361228942871,28.46235544029756,27.986947943880292,28.355722521723493,140049200,51.86513097268762,0.05850678419183453,28.58055988257163,27.116747322628566,27.8486536026001,27.669051933288575,27.90419304215855,-0.010522095409311816,0.014725810608265869
2015-04-08,27.902524948120117,28.080248717080543,27.762568624120924,27.958063414057815,149316800,50.788978523695285,0.05400327178262643,28.587803827410607,27.133717931622595,27.8607608795166,27.72656593322754,27.904033960839268,-0.0032538616441076806,0.013954066215571324
2015-04-09,28.115795135498047,28.12023916234062,27.693704110033863,27.958066080579393,129936000,53.23561986336873,0.0668724633692932,28.56683123413972,27.250661632376392,27.908746433258056,27.80587059020996,27.92422640828794,0.0076434010102837124,0.013307714984047207
2015-04-10,28.23575782775879,28.26019489016697,27.826995501839317,27.98028052660932,160752000,54.60283665351181,0.08576275743241624,28.599468428970955,27.276895516036372,27.938181972503664,27.860268478393554,27.953928962036926,0.0042667366041972965,0.012767046083893837
2015-04-13,28.18021583557129,28.56232242775019,28.126899385571637,28.517888945434937,145460400,53.818302011668095,0.09515479178107356,28.60468691261096,27.344098869249393,27.974392890930176,27.89766757965088,27.975501708712407,-0.001967079917823078,0.01265048462418352
2015-04-14,28.058042526245117,28.27797444620837,27.97140262762626,28.21354960199691,102098400,52.046843900544516,0.09168281918171317,28.612619182033118,27.36615832193417,27.989388751983643,27.940323791503907,27.983369871995915,-0.004335428445226941,0.012500311921462384
2015-04-15,28.1646671295166,28.242420644379937,27.99360939681727,28.082471283046583,115881600,53.485815044377205,0.09642346063484908,28.60590941099292,27.36709283204907,27.986501121520995,27.97860683441162,28.000650451526827,0.0038001440468182768,0.011945105365812055
2015-04-16,28.029151916503903,28.23575507267787,28.015823227363462,28.053588976527664,113476000,51.37569153192439,0.08822846517250227,28.526745594186554,27.395160114126437,27.960952854156496,28.014091262817384,28.003366892669064,-0.004811532562750576,0.011683176810995968
2015-04-17,27.713695526123047,28.0224892725456,27.649270699868765,27.891419301645175,207828000,46.751839548891255,0.055637819749428274,28.480101222092426,27.380711346572124,27.930406284332275,28.03923915863037,27.975760607632083,-0.011254582062296015,0.011823700259740767
2015-04-20,28.346834182739254,28.46235345227572,27.80700019732746,27.8958620865322,188217200,55.423401857021716,0.07997657648706635,28.528184807421127,27.370393645642835,27.94928922653198,28.07327308654785,28.011122430048577,0.022845695768700658,0.01262919822676348
2015-04-21,28.19355010986328,28.48012712747022,28.140231957606513,28.457913773045995,129740400,53.165996343028105,0.0859061997246009,28.518387425285397,27.373526942390384,27.94595718383789,28.10872886657715,28.02850604940736,-0.005407449448775137,0.012486881324880727
2015-04-22,28.57343101501465,28.6289694851199,28.062478106986084,28.211320800092256,150618000,57.75794054402578,0.11987681777492298,28.5972247997984,27.337565620733823,27.967395210266112,28.14827236175537,28.080429486039414,0.013474035858239475,0.012801090609593703
2015-04-23,28.80668830871582,28.97330369035088,28.46679320136418,28.50233862966466,183083600,60.3299386279416,0.16373327622612166,28.71236138150056,27.36216311648528,28.03726224899292,28.182261848449706,28.14962812726383,0.0081634331410394,0.011195750485518872
2015-04-24,28.942211151123047,29.019966375616807,28.70894886744142,28.988864963779235,178103600,61.78577500249873,0.20703878208531634,28.85493287439781,27.353773218436665,28.104353046417238,28.206254615783692,28.22514296507972,0.004704561696049714,0.011160061469387555
2015-04-27,29.46871566772461,29.57535198830014,29.13548479297552,29.39318414966676,387816800,66.87223987229768,0.2806085411958037,29.096039735707322,27.32149184998604,28.20876579284668,28.233757362365722,28.34362209728538,0.018191578862181368,0.011406833558117854
2015-04-28,29.00440788269043,29.888579310474817,28.784477727247477,29.870809984413903,475696000,59.36761262821853,0.29801205005519193,29.204804290114172,27.30580953282284,28.255306911468505,28.249219245910645,28.40657505468129,-0.01575595591845591,0.011008978373290498
2015-04-29,28.577871322631836,29.233224506626065,28.502339826670195,28.91554612607042,253544400,53.435023884598166,0.27422542058074484,29.217781341913668,27.386359130498445,28.302070236206056,28.25281810760498,28.422893904999224,-0.014705922002743121,0.010957181309529801
2015-04-30,27.802555084228516,28.577871557806247,27.67592745562184,28.577871557806247,332781600,44.69250368400022,0.1906155075804925,29.200989447435834,27.423144997754594,28.312067222595214,28.236956367492677,28.363797897076026,-0.02712995064084145,0.01271250532307851
2015-05-01,28.646739959716797,28.908883280787258,27.835879715578056,28.013601789062115,234050400,53.59512007449533,0.1902792922194685,29.225068997908203,27.479707384538088,28.352388191223145,28.239177894592284,28.390751412346866,0.030363571726800043,0.014282175097879525
2015-05-04,28.59120750427246,29.006637620531052,28.49345924162338,28.76893131001627,203953200,52.99085350366021,0.18341751117786842,29.245639311618618,27.489128220730016,28.367383766174317,28.23562343597412,28.409846732637018,-0.001938526182121425,0.0138713577635406
2015-05-05,27.94696044921875,28.535666910420105,27.942516422209852,28.46902006448425,197085600,46.44808726982582,0.12455831638397896,29.2475029682489,27.482599380078735,28.365051174163817,28.203633384704588,28.365753416516384,-0.022533048139272815,0.014618924026213308
2015-05-06,27.771453857421875,28.15800109012273,27.4048996580972,28.115791315351583,288564000,44.824406269219054,0.06302356879375637,29.256403419537122,27.46059181972069,28.358497619628906,28.171820945739746,28.309143110759585,-0.006279988556028515,0.014670140653522118
2015-05-07,27.94323348999023,28.126160542069265,27.66661076578918,27.83392215617779,175763600,46.78518397197471,0.027797585458792184,29.260168944475186,27.439570130231846,28.349869537353516,28.15846164703369,28.274288811222213,0.006185474964698345,0.014633039446891533
2015-05-08,28.469707489013672,28.469707489013672,28.13285340500592,28.26000999669395,222201600,52.371646087790175,0.04188002481408404,29.271712951926336,27.451421088906184,28.36156702041626,28.148389625549317,28.292902899096728,0.018840840277558835,0.015218675713829623
2015-05-11,28.179689407348633,28.456310328431748,28.025762439836637,28.418386835617703,168143200,49.30124566779429,0.0293006642352438,29.271707637896657,27.451373760113594,28.361540699005126,28.141225700378417,28.28211920189468,-0.010186900647888852,0.015399365324872169
2015-05-12,28.07931137084961,28.304622800272487,27.84507476175054,28.01907832189072,192640000,48.246939218032594,0.01110376441161165,29.271398828485538,27.453809453985166,28.36260414123535,28.12925506591797,28.262801804249776,-0.003562070363800629,0.01538857852990897
2015-05-13,28.11054039001465,28.37377700358928,28.07930907162268,28.141771708406623,138776800,48.61510950632999,-0.0007884007522740433,29.271352631088842,27.448442977431665,28.359897804260253,28.11670928955078,28.248299109977417,0.0011121718318725105,0.015366745561938554
2015-05-14,28.76639938354492,28.76639938354492,28.36708443215777,28.422854885946716,180814000,55.736930345354,0.04222259640381765,29.311355553399423,27.482164801825185,28.396760177612304,28.12092430114746,28.297646941112244,0.02333142602136684,0.016169034844253808
2015-05-15,28.72624397277832,28.88686313904668,28.601318711004723,28.793169192716487,152832000,55.23219215376332,0.07223622127802187,29.316081221698735,27.5786939781914,28.447387599945067,28.133799781799315,28.338469409340014,-0.0013959136919153847,0.015910412296752316
2015-05-18,29.04302215576172,29.161255245868418,28.634782024202263,28.63924461362847,203531600,58.43031900923227,0.12019801922340179,29.387026119707972,27.57736787748441,28.48219699859619,28.1521667098999,28.405575178786208,0.0110274835541877,0.015299919437389502
2015-05-19,29.01624870300293,29.196944399824076,28.920321767728332,29.154558317071896,178532800,58.05284490151794,0.15426937443946898,29.44654709709589,27.600116759410458,28.523331928253175,28.167598915100097,28.46373888132273,-0.0009218549163100276,0.015228747277735342
2015-05-20,29.014019012451172,29.219253864567587,28.853399840541243,29.000634648785045,145819600,58.01922892303173,0.17902753355972933,29.49300991772312,27.59771273852688,28.545361328125,28.19467170715332,28.516150034272965,-7.68428260516929e-05,0.01496951590866946
2015-05-21,29.31072425842285,29.36426512807288,28.962717115594927,29.016257985244955,158921600,61.23597260370094,0.2200535464116946,29.570060525226385,27.57106572599432,28.570563125610352,28.2377645111084,28.591828370345304,0.010226271853077229,0.015029388211995091
2015-05-22,29.56726455688477,29.66319151483739,29.31295140420748,29.35757049383677,182384000,63.81751626624778,0.2701534544047952,29.681698396872296,27.521933194924582,28.60181579589844,28.27616886138916,28.68473216447831,0.008752438056463197,0.01510930140862662
2015-05-26,28.915868759155273,29.649809963330227,28.804327832413943,29.580655133384035,282790400,53.98628205340902,0.25436364968700786,29.59029982550142,27.558047075438523,28.57417345046997,28.305366287231447,28.70674626895722,-0.02203097944607857,0.015399534727635916
2015-05-27,29.455724716186523,29.50480299340374,29.0117940322109,29.076486268201553,183332800,59.54818927517745,0.2821594214839749,29.668598487504063,27.524880096785488,28.596739292144775,28.33931827545166,28.778080761310413,0.018669885436532807,0.015566904231098555
2015-05-28,29.397716522216797,29.435640016117567,29.246022546613716,29.415563472986182,122933200,58.72676296915962,0.29609380931040974,29.76485283119185,27.510610273056198,28.637731552124023,28.362824211120607,28.837096094894704,-0.001969335147196327,0.015150369813483455
2015-05-29,29.06310272216797,29.324108074389464,28.978330531136447,29.275029795787933,203538000,54.091560152095965,0.27694393755445645,29.773697307930682,27.62782056011131,28.700758934020996,28.373283920288085,28.85862132890505,-0.011382305826234784,0.013943982461519806
2015-06-01,29.12110710144043,29.31072806091987,29.011799158834535,29.063107038097694,128451200,54.75817413841038,0.26341155047902376,29.812457722369654,27.6364968598447,28.724477291107178,28.389213523864747,28.883620807521442,0.0019958082186530834,0.01228436709621111
2015-06-02,28.991714477539062,29.147871068876174,28.848942250608214,28.96940493422302,134670400,52.91242377374701,0.23948549316592604,29.83666944754281,27.652335831998208,28.74450263977051,28.409664306640625,28.893915753354396,-0.0044432590921300585,0.012327447490293963
2015-06-03,29.027406692504883,29.210335427396807,28.978328417483077,29.147872787179708,123934000,53.37924646353375,0.22085806947725928,29.83290734090995,27.76414256295968,28.798524951934816,28.42500862121582,28.906629523168203,0.0012311177730959244,0.011041533515922351
2015-06-04,28.85786247253418,29.13002254734294,28.75747634093119,28.906940742021543,153800400,50.802764322430356,0.19022213799158294,29.773645725579904,27.932045039800954,28.85284538269043,28.4392724609375,28.901984927449902,-0.005840832485200287,0.011024716440821288
2015-06-05,28.699478149414062,28.931485175657727,28.63478591176388,28.889099080250205,142507200,48.45008296815738,0.15141720705742046,29.716114915705987,28.065200315617254,28.89065761566162,28.465075073242186,28.882698136683143,-0.005488428786811994,0.011099020473424944
2015-06-08,28.509859085083008,28.824405288183716,28.293469433641413,28.75524706027214,210699200,45.72023352108554,0.10416262404774912,29.714203590820443,28.071126800109734,28.89266519546509,28.483264350891112,28.847188937708133,-0.006607056175163439,0.010432348316437579
2015-06-09,28.425085067749023,28.572319885753103,28.02353881333458,28.26446588519156,224301600,44.512715262402104,0.05919016447737491,29.690035281007372,28.119834675962846,28.90493497848511,28.50415683746338,28.80698783381894,-0.0029734982933794507,0.010178797263882836
2015-06-10,28.75078582763672,28.853401557823258,28.521010125158224,28.536625784357813,156349200,49.97884202036763,0.049262626691316314,29.63154205507002,28.245475347578903,28.938508701324462,28.517700843811035,28.80163517322001,0.011458215836871233,0.010416008308967342
2015-06-11,28.686092376708984,29.040791677792328,28.66155323867411,28.81770984255118,141563600,48.947406366899735,0.035762512663087165,29.561103716865343,28.373468884453015,28.96728630065918,28.538570594787597,28.79063093259564,-0.0022501454852600355,0.010445166790271146
2015-06-12,28.36931610107422,28.628091842543252,28.35593173581869,28.596860522294136,147544800,44.14344818913829,-0.0004919520838875258,29.591237179760995,28.303627093310297,28.947432136535646,28.553904609680174,28.75050516696328,-0.011042852106687207,0.0093603233166989
2015-06-15,28.313547134399418,28.38493325615415,28.04361830832747,28.130620091029197,175955600,43.33704276785126,-0.033339647422856444,29.62203750152917,28.231557087704225,28.926797294616698,28.563369140625,28.708889606169887,-0.0019658199188202774,0.009363570552263372
2015-06-16,28.465238571166992,28.52100902357993,28.19084889840366,28.33808200774466,125976400,46.215108017558684,-0.04659434086739367,29.618967234995264,28.17684899577866,28.89790811538696,28.56684799194336,28.68568448836089,0.005357556792425999,0.009071685259972699
2015-06-17,28.3983154296875,28.527701587513736,28.273388457264044,28.49200938252072,131672400,45.1261047467662,-0.06178668073976823,29.617494969230417,28.116527934211963,28.86701145172119,28.574942054748536,28.658315731982636,-0.0023510479742572254,0.009076954217898421
2015-06-18,28.5277042388916,28.62362949532071,28.380471113895364,28.382702408783295,141628800,47.69244768253809,-0.06266377499683173,29.60398680179737,28.081404624289057,28.842695713043213,28.587445640563963,28.645876429243224,0.0045562142418080764,0.009161462832786942
2015-06-19,28.242156982421875,28.51431706464247,28.1975413009342,28.489777929230502,218867600,42.921647346297526,-0.08541553853488537,29.561578796212792,28.016955902273537,28.789267349243165,28.58997287750244,28.60742664232055,-0.010009471988301155,0.008994965386534992
2015-06-22,28.467470169067383,28.567856303688377,28.349237081009143,28.440699738911512,136157200,47.39337524331754,-0.08429389634899209,29.429996142024976,28.03855911767961,28.734277629852294,28.594607124328615,28.594097355341546,0.007977902919587443,0.0089486142162321
2015-06-23,28.33808326721191,28.467471131035477,28.304620653881106,28.438471107204354,121075600,45.20328349732841,-0.09277596491148898,29.416362907811035,27.99441380269922,28.705388355255128,28.597764472961426,28.5697148973034,-0.004545079035370825,0.007630856138650238
2015-06-24,28.579011917114254,28.956020735183053,28.358161393253585,28.378237939977645,221123600,49.85051162775375,-0.07914480479119135,29.284763619392404,28.038341811210625,28.661552715301514,28.60818386077881,28.570600333147667,0.008501938809005738,0.00650896686735456
2015-06-25,28.442928314208984,28.82216667760684,28.442928314208984,28.746319685718863,127752400,47.40502189654482,-0.0784188578655538,29.143386266243088,28.084240343559156,28.61381330490112,28.613749084472655,28.558441026328136,-0.004761662275097001,0.006549621074213988
2015-06-26,28.275617599487305,28.55223854954749,28.222078445083824,28.480852443016506,176267200,44.51372430724123,-0.09030315751283169,29.081143365048828,28.067734732485352,28.57443904876709,28.618678398132325,28.53150532774091,-0.00588233085121892,0.00622603209924171
2015-06-29,27.780378341674805,28.21315761039988,27.769225272035214,27.987844499138156,196645600,37.268017922854,-0.13809138825841316,29.059771162936492,27.955034058621123,28.507402610778808,28.62001205444336,28.459969102016892,-0.01751471054770104,0.0071355855635606225
2015-06-30,27.98115348815918,28.13508049264948,27.85399691548697,28.012384807623985,177482800,41.4303703407519,-0.15794236774684478,29.00766918114088,27.906079941478747,28.456874561309814,28.612698440551757,28.41436742910193,0.0072272286581203105,0.007424964673374444
2015-07-01,28.242156982421875,28.3180056833259,28.106076941311574,28.309082206632535,120955200,46.408506304143586,-0.15087442486643354,28.908863424256236,27.926360727355092,28.417612075805664,28.613670578002928,28.397966373693297,0.00932783183413588,0.007806754246226151
2015-07-02,28.206466674804688,28.26223713140499,28.057000557611623,28.20423537998648,108844000,45.834814811257495,-0.14646458618182479,28.840275320979657,27.929809250858725,28.38504228591919,28.60633129119873,28.37972824627656,-0.0012637245674755881,0.00773466420293617
2015-07-06,28.10831069946289,28.15962026945185,27.851766253476693,27.87184450329126,112241600,44.21594880677459,-0.1491705785652293,28.80189674747742,27.909071079365837,28.35548391342163,28.59236373901367,28.353878878065704,-0.0034799103508229567,0.007687753538469818
2015-07-07,28.039155960083008,28.14177339838751,27.6108375498816,28.083771645613904,187787200,43.061966447519836,-0.15510732584105114,28.79272542778166,27.8711720865616,28.33194875717163,28.574302635192872,28.323905184958,-0.002460295110556232,0.007584134523764387
2015-07-08,27.3431396484375,27.804918965307255,27.336447465899855,27.769226757780043,243046400,33.56663414065454,-0.213513687446639,28.905882454796224,27.649820517615883,28.277851486206053,28.531791114807127,28.23049871254919,-0.024823012241751097,0.009293940162386737
2015-07-09,26.785436630249023,27.67553270092832,26.595817405444773,27.628685718469345,314380000,28.200709123837242,-0.3013295826062574,29.04936788743491,27.30980016523843,28.17958402633667,28.4874116897583,28.09287344460852,-0.020396451371682445,0.009608907496684357
2015-07-10,27.50152015686035,27.628676696865487,27.039740964001833,27.20259140392783,245418000,41.19852538589351,-0.3095737823024223,29.00530503651206,27.23540579417642,28.12035541534424,28.46588466644287,28.036553969936765,0.02673406211353857,0.011752350672589373
2015-07-13,28.03246307373047,28.054770915935904,27.73353254184397,27.891920434075615,165762000,48.624823770043974,-0.2701505860484943,28.981664152132765,27.225361375821336,28.10351276397705,28.47048282623291,28.036164360061147,0.019305947956395952,0.012466426955224553
2015-07-14,28.021312713623047,28.190855404641713,27.89415612085393,28.117237981991295,127072400,48.48633031854968,-0.23707431473505736,28.962299195705253,27.215502890171212,28.088901042938232,28.457974281311035,28.034749915200898,-0.0003977659786118526,0.012461806897749375
2015-07-15,28.291231155395508,28.364848550968272,28.014610225885033,28.045841538798527,134596800,52.046875158831725,-0.18692620009185745,28.941817208260787,27.21858413603853,28.080200672149658,28.451974754333495,28.059176736579893,0.009632612309459665,0.012602442149538248
2015-07-16,28.668243408203125,28.681631176702723,28.40946938252491,28.49647115600096,144889600,56.56295709345112,-0.11543110206946139,28.982839296063464,27.204554846087415,28.09369707107544,28.466400413513185,28.117183164891774,0.013326116871224203,0.012946497709635175
2015-07-17,28.915868759155273,28.915868759155273,28.623632075726423,28.795406056016574,184658800,59.275783239899425,-0.03834738072730204,29.054693313102838,27.171517281074408,28.113105297088623,28.48928871154785,28.19324855287733,0.008637618546286419,0.013044717737632619
2015-07-20,29.462419509887695,29.663191799310432,29.156795081997483,29.217028130407765,235600800,64.53986018627006,0.06608234551916325,29.28429700685156,27.063939840072265,28.174118423461913,28.5196724319458,28.314122111486153,0.018901412068395018,0.013386262567478538
2015-07-21,29.167943954467773,29.652031028831782,29.072020418957113,29.63641707363706,307025600,60.03696675703712,0.12365650444777998,29.395698744192295,27.02258548127157,28.209142112731932,28.533637161254884,28.395438559126216,-0.009994954939837708,0.013580008239379293
2015-07-22,27.93430519104004,27.9967678270227,27.213750178573314,27.213750178573314,461802400,45.663631988749366,0.06894534294237076,29.379779885965757,26.998126531880924,28.18895320892334,28.52872947692871,28.351521055605087,-0.042294333990544164,0.016700534473557526
2015-07-23,27.92091941833496,28.35146566635156,27.898609876341503,28.15292299685926,203998000,45.53624176365108,0.02422695997513813,29.338282309099135,26.973814858869616,28.156048583984376,28.52556163787842,28.310511342160442,-0.0004791876015363128,0.01656355844206588
2015-07-24,27.773685455322266,28.050306424266896,27.639836709186422,27.95661247216972,168649200,44.07960071444556,-0.02283006031046142,29.30832588850155,26.936846993578527,28.12258644104004,28.51882453918457,28.25938502920614,-0.005273249093509791,0.016570013865731544
2015-07-27,27.387758255004883,27.57514789594571,27.24275641260931,27.459144379653896,177822000,40.4289530048969,-0.0902241399292194,29.30351215914545,26.85287478848639,28.07819347381592,28.49125171661377,28.176372899623992,-0.013895426335773786,0.016788233671202826
2015-07-28,27.523826599121097,27.642061360135735,27.338670034091773,27.523826599121097,134472400,42.24512638250519,-0.1311431191320338,29.30813434799426,26.822597425382206,28.065365886688234,28.467203369140623,28.11422559508015,0.00496821765583344,0.016404910400809325
2015-07-29,27.43683624267578,27.550608462679147,27.2762170384309,27.472530155609952,148046800,41.376614588657255,-0.16864704159561228,29.3105894897117,26.765710559116425,28.038150024414062,28.435079650878905,28.049712287893065,-0.0031605473218645486,0.016317095625457984
2015-07-30,27.298521041870117,27.343136721998896,27.15128623388277,27.287366270848377,134513200,39.96955683360898,-0.20714224425561056,29.299128822858076,26.682807631914873,27.990968227386475,28.40072509765625,27.978170228814253,-0.005041222668032197,0.016160766314898198
2015-07-31,27.059831619262695,27.358760509299714,26.972829825775527,27.34983703022672,171540000,37.59370143980227,-0.25398245960456833,29.298279865561156,26.568993083657595,27.933636474609376,28.36164134979248,27.890709369427356,-0.008743675975754206,0.016239598884134482
2015-08-03,26.421812057495117,27.343139387606957,26.216575483749125,27.10444190149192,279904000,32.1009055777032,-0.3386823943966988,29.36087669309026,26.337746391931713,27.849311542510986,28.303863105773925,27.75081433027679,-0.023578105390478443,0.01694594636835502
2015-08-04,25.5740966796875,26.2567264234046,25.264013122771622,26.194263793519244,496554400,26.550213465027554,-0.46880713248462413,29.52943773599333,25.922679420989095,27.726058578491212,28.223999748229982,27.54350781085844,-0.032083922781789065,0.018152437910747336
2015-08-05,25.743642807006836,26.198729931797953,25.007472107672537,25.19709131750736,397250400,29.187529040145805,-0.5518891349897537,29.641894739762154,25.6502727330772,27.646083736419676,28.16055522918701,27.37209203897081,0.006629603752690949,0.017648410237344734
2015-08-06,25.799665451049805,26.10667156042228,25.57333416463095,25.98790328524178,211612000,30.08089181659598,-0.6062234942938787,29.719824504040766,25.47376585087867,27.596795177459718,28.087434043884276,27.222337080595,0.0021761739184682494,0.017183572916906135
2015-08-07,25.88705825805664,26.05064586175011,25.6584856014657,25.676413337974065,154681600,31.532008915388488,-0.6349131131977721,29.766408335193837,25.265735829845227,27.516072082519532,28.017220878601073,27.09516763416602,0.003387362025009555,0.015892547117556825
2015-08-10,26.82824325561523,26.888747227754624,26.113390594310268,26.113390594310268,219806400,44.81538790801015,-0.5750749730671139,29.712141562712205,25.199580620515334,27.45586109161377,27.97252368927002,27.069746258493666,0.0363573561806958,0.017520435777180047
2015-08-11,25.432159423828125,26.483149749258953,25.396305650916187,26.400235228019607,388331200,34.21244774647538,-0.6330081891977137,29.730335829949183,24.922471024298865,27.326403427124024,27.898744735717774,26.913785572678076,-0.05203784006598722,0.02076871343525981
2015-08-12,25.824310302734375,25.86464685099552,24.56715654322537,25.21702239424032,404870000,38.60633670355928,-0.6399010013622437,29.649097501545317,24.75701726743662,27.203057384490968,27.83539665222168,26.810026002155176,0.015419488072995868,0.021016679445501448
2015-08-13,25.80414581298828,26.084260288357925,25.667449812233247,26.00358718267682,194143200,38.464077818269224,-0.6396175969539435,29.48124020686523,24.638464802595216,27.059852504730223,27.770931434631347,26.71422787135533,-0.0007808336218744216,0.020625700141499507
2015-08-14,25.98565673828125,26.064088441275725,25.54867888610996,25.61814672166465,171718000,40.58637914234889,-0.6176269630271598,29.21965433281908,24.607029474553965,26.913341903686522,27.71348731994629,26.64484013289757,0.007034176857023011,0.020572767853845264
2015-08-17,26.25457763671875,26.364382062751933,25.882584689793102,26.003594381816495,163538800,43.68527353959696,-0.5719069706105664,28.753801945828783,24.75209767422737,26.752949810028078,27.66458930969238,26.60767227054609,0.010348820549196835,0.020131226128010313
2015-08-18,26.106664657592773,26.31731125428901,25.996860280662577,26.09097831803132,138242800,42.37606802033362,-0.5413683313470941,28.28119263340579,24.91857905696286,26.599885845184325,27.61652542114258,26.559957253316078,-0.005633797700828724,0.020104170576418532
2015-08-19,25.77277374267578,26.11115080601388,25.698823109092043,26.01703275037082,193146000,39.49843345937926,-0.5379077800503218,28.092046199599558,24.891572345932666,26.491809272766112,27.563479194641115,26.48498738595872,-0.01278948955357595,0.018245936597624034
2015-08-20,25.243921279907227,25.624876349203426,25.015346870582803,25.564372364196007,274006400,35.398181474763376,-0.5712541795680011,27.90459078883491,24.811327942854547,26.357959365844728,27.493341903686524,26.366790600828956,-0.020519811644986286,0.01859747555595569
2015-08-21,23.699928283691406,25.07585058188817,23.67527807072019,24.746435653712144,513102000,26.687773492003075,-0.7140377893774996,27.95379465473856,24.354748359787806,26.154271507263182,27.39361862182617,26.112803687965226,-0.06116296193035409,0.02246052926936256
2015-08-24,23.108322143554688,24.381162265078455,20.61642339587212,21.25956678468572,648825200,24.227732489512675,-0.8649617593602059,28.08655490969,23.794044493691345,25.940299701690673,27.28839874267578,25.826662562487705,-0.02496235993016993,0.02275672594551172
2015-08-25,23.247264862060547,24.898820765395907,23.19348335039418,24.898820765395907,414406400,25.954043936163345,-0.9622661712964984,28.044336463673872,23.40860676600142,25.726471614837646,27.187073097229003,25.58100561843426,0.006012670138606957,0.022789730534929872
2015-08-26,24.58060646057129,24.62542409361567,23.540821644856987,23.997966972895647,387098400,40.065611653236964,-0.9211723930600151,27.81266190458079,23.354658346884055,25.583660125732422,27.10938045501709,25.485729501072182,0.057354772977476154,0.02709798995303582
2015-08-27,25.30442237854004,25.376131620216796,24.654556414147635,25.14980034129892,338464400,46.07381970443625,-0.820738420722698,27.571089540630354,23.396820844501484,25.48395519256592,27.04750259399414,25.468462154906636,0.029446625701843088,0.028179716111212647
